HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,Answer.example1,Answer.hedge_judgment0,Answer.hedge_judgment1,Answer.hedge_judgment2,Answer.hedge_judgment3,Answer.hedge_judgment4,Answer.hedge_judgment5,Answer.hedge_judgment6,Answer.hedge_judgment7,Answer.hedge_judgment8,Answer.hedge_judgment9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3AFT28WXLE1FCQWEG3OUIMXEACQOIC,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:17 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:17 PDT 2015,,,3UXUOQ9OKEWW7MJBDVKHEMILSHF7A6,ASLX3AJAL8XMU,Approved,Tue Oct 06 13:48:08 PDT 2015,Tue Oct 06 13:50:04 PDT 2015,Wed Oct 07 01:50:04 PDT 2015,2015-10-07 08:54:33 UTC,,,116,100% (5/5),100% (5/5),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,1,3,3,1,1,1,3,2,1,3,2,2,Desired programs,NONE,NONE,NONE,Would be better,Wouldn't be shocked.,NONE,Don't expect,tentative order,Seems certain to me,,
3FTID4TN8KXTW58M7TU5CTN85QJLYY,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,38BQUHLA9WZ4UTKZRKROYZZHDEYMO0,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:45:47 PDT 2015,Fri Oct 09 12:46:55 PDT 2015,Sat Oct 10 00:46:55 PDT 2015,Fri Oct 09 14:14:04 PDT 2015,,,68,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,5,3,3,1,1,3,3,1,3,1,1,prepared,apparently,NONE,NONE,maybe,seem,NONE,to be honest,NONE,NONE,,
3FTID4TN8KXTW58M7TU5CTN85QJLYY,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3A1PQ49WVHGX6NCNULD0UYED4VI1H5,A5V3ZMQI0PU3F,Approved,Sat Oct 10 13:42:59 PDT 2015,Sat Oct 10 13:49:23 PDT 2015,Sun Oct 11 01:49:23 PDT 2015,2015-10-11 08:49:33 UTC,,,384,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,2,2,3,2,1,2,1,2,NONE,some,on of the,couple of; ASAP,Maybe,so much; seem,NONE,would be more,NONE,I mean,,
3FTID4TN8KXTW58M7TU5CTN85QJLYY,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3MB8LZR5BFS1YKHZTGYGR53ISBCLK2,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:25:49 PDT 2015,Tue Oct 06 06:27:55 PDT 2015,Tue Oct 06 18:27:55 PDT 2015,Tue Oct 06 08:24:32 PDT 2015,,,126,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,3,1,1,1,3,1,2,1,1,or so,apparently,NONE,NONE,NONE,seem,NONE,would be,NONE,NONE,,
3X7837UUACXLIVAGYPN0DNQN2RL6JH,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,30LB5CDZNC9JQJRZ4OF7G0Z8VEB0ZF,A5V3ZMQI0PU3F,Approved,Mon Oct 12 15:16:26 PDT 2015,Mon Oct 12 15:21:09 PDT 2015,Tue Oct 13 03:21:09 PDT 2015,2015-10-13 10:25:17 UTC,,,283,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,2,2,1,1,2,1,5,1,1,NONE,low credibility,near; it was assumed,NONE,NONE,technically not,NONE,not sure,NONE,NONE,,
3X7837UUACXLIVAGYPN0DNQN2RL6JH,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3EJJQNKU9R4LZSB4SFSF0PWP6M1HRO,ABT7QTMIYXYO0,Approved,Tue Oct 06 06:48:14 PDT 2015,Tue Oct 06 06:49:45 PDT 2015,Tue Oct 06 18:49:45 PDT 2015,Tue Oct 06 08:24:33 PDT 2015,,,91,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,2,2,3,1,3,1,3,3,2,NONE,low credibility,assumed,appear,NONE,technically,NONE,not sure,"""The fight""",so far as,,
3X7837UUACXLIVAGYPN0DNQN2RL6JH,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3HHRAGRYX84PN9152BNJTDTXDFPO91,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:33:03 PDT 2015,Fri Oct 09 12:34:03 PDT 2015,Sat Oct 10 00:34:03 PDT 2015,Fri Oct 09 14:14:05 PDT 2015,,,60,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,3,3,3,1,3,1,3,1,1,NONE,most; low,few,appear,NONE,technically,NONE,sure,NONE,NONE,,
3TZ0XG8CBTJJGXGV5STL878BCHZ98B,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3H8DHMCCW9AI08T7GZ0S8SVEKVTKDT,A2CPBDUGX4QF2C,Approved,Fri Oct 09 12:08:06 PDT 2015,Fri Oct 09 12:09:20 PDT 2015,Sat Oct 10 00:09:20 PDT 2015,Fri Oct 09 14:14:05 PDT 2015,,,74,100% (49/49),100% (49/49),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,3,4,1,3,3,1,1,1,1,3,only,seem,NONE,really; unsure,should; think,NONE,NONE,NONE,NONE,perhaps,,
3TZ0XG8CBTJJGXGV5STL878BCHZ98B,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3VD82FOHKQNRL788EVXAV3U4I70OC1,ABT7QTMIYXYO0,Approved,Tue Oct 06 05:54:08 PDT 2015,Tue Oct 06 05:56:21 PDT 2015,Tue Oct 06 17:56:21 PDT 2015,Tue Oct 06 08:24:32 PDT 2015,,,133,100% (128/128),100% (48/48),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,3,1,5,2,1,1,1,1,3,NONE,seem,NONE,really unsure,think,NONE,NONE,NONE,NONE,perhaps,,
3TZ0XG8CBTJJGXGV5STL878BCHZ98B,3U2Q8YJAS8O33LFQZSXG73SOJKNT5D,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.15 ,Mon Oct 05 12:00:18 PDT 2015,10,BatchId:2112661;,1200,43200,Thu Oct 15 12:00:18 PDT 2015,,,3ZSANO2JCF6DMBKBCE4KNEP9E1YSF4,A5V3ZMQI0PU3F,Approved,Mon Oct 12 15:10:02 PDT 2015,Mon Oct 12 15:12:44 PDT 2015,Tue Oct 13 03:12:44 PDT 2015,2015-10-13 10:15:17 UTC,,,162,100% (52/52),100% (52/52),0% (0/0),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7015,I only get it when I've been carrying a bag (not neccessarily heavy),287,You seem to feel that for these people and I wish you luck.,6447,"* Reverse Citizen's United"" and put elections back in the hands ofThe People.""",7120,I have been looking at the different flowers available and I am really unsure what sort of thing is appropriate from a granddaughter.,1225,You should think about picking up a smaller one.,664,I happened to watch a news review on Sky News this morning in which a bunch of journo's were bleating on that we shouldn't condemn all the 'innocent' and hard working journalists at News International just because a whole bunch of hacks at the Sun were arrested... because that would cause untold damage to the whole media industry.,5222,Instead the girl was made to cook,141,I will remember the phrase,7543,Newt Gingrich's Second Wife Dishes Hard To Esquire: His Money Woes,238,Salomon Klass is perhaps the most notable,,,1,2,1,5,1,2,1,1,1,2,NONE,seem,NONE,am really unsure,NONE,a bunch of;  whole bunch of;   cause untold damage,NONE,NONE,NONE,perhaps,,
3RWB1RTQDIM48KW2MHPIUX8QIJZP81,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,30OG32W0SUAO0KSA973S62U3JXDNE3,A219VCQZADQ45W,Approved,Sat Oct 24 12:10:00 PDT 2015,Sat Oct 24 12:11:51 PDT 2015,Sun Oct 25 00:11:51 PDT 2015,Sat Oct 24 15:13:07 PDT 2015,,,111,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,2,2,1,2,2,2,1,2,1,2,I think . seem to feel,approximately,{},I do not recall,I don't think,my opinion,{},a bit,{},I am worried,,
3RWB1RTQDIM48KW2MHPIUX8QIJZP81,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,33TIN5LC0491HN578YWHV4RZWUO9YC,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:25:27 PDT 2015,Sun Oct 25 13:26:13 PDT 2015,Mon Oct 26 01:26:13 PDT 2015,2015-10-26 08:30:17 UTC,,,46,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,3,3,1,1,3,1,1,1,1,3,think; quite,approximately,NONE,NONE,think,NONE,NONE,NONE,NONE,if,,
3RWB1RTQDIM48KW2MHPIUX8QIJZP81,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3BF51CHDTV9XZYR5Y290GTV33BK0HT,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:39:44 PDT 2015,Fri Oct 23 18:45:42 PDT 2015,Sat Oct 24 06:45:42 PDT 2015,Sat Oct 24 06:23:15 PDT 2015,,,358,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,3,2,1,1,2,5,1,2,1,3,think: seem to; massively; dozens,approximately,NONE,NONE,don't think,in my opinion; really bad,NONE,a bit,NONE,if,,
3RWB1RTQDIM48KW2MHPIUX8QIJZP81,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:43:24 PDT 2015,10,BatchId:2134411;,1200,43200,Mon Nov 02 12:43:24 PST 2015,,,3L6L49WXW0W2ITPBG1VT3ZIQFXX54N,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:41:07 PDT 2015,Sun Oct 25 12:42:07 PDT 2015,Mon Oct 26 00:42:07 PDT 2015,2015-10-26 07:45:17 UTC,,,60,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,7787,"I think it's quite sad that there's such a huge wedding industry"" these days and most people seem to feel the ONLY way to get married is to have a massively expensive party for dozens of people.""",5611,He seeks pledges from approximately 40,8099,It is time to sweep Newt into the dustbin.,2419,(I do not recall this and deny it!),4647,I don't think the school is doing itself any favours by not communicating with parents straight away.,5809,this is in my opinion really bad bullying!!!,6482,You can re-post all the points of legitimate contention over and over.,509,'Smart' anything is a bit of a reach for him.,4186,We went up with 16/1 and they bit our hands off,1049,I am 25 and I am worried then if I ever move out they will be completely lost!,,,1,4,1,1,3,1,1,1,1,1,NONE,approximately,NONE,NONE,don't think,NONE,NONE,NONE,NONE,NONE,,
