HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.hRelDef,Input.hPropDef,Input.hRelAttrDef,Input.sentenceID0,Input.sentence0,Input.sentenceID1,Input.sentence1,Input.sentenceID2,Input.sentence2,Input.sentenceID3,Input.sentence3,Input.sentenceID4,Input.sentence4,Input.sentenceID5,Input.sentence5,Input.sentenceID6,Input.sentence6,Input.sentenceID7,Input.sentence7,Input.sentenceID8,Input.sentence8,Input.sentenceID9,Input.sentence9,Answer.example,EmptyColumn,Answer.hedge_judgement0,Answer.hedge_judgement1,Answer.hedge_judgement2,Answer.hedge_judgement3,Answer.hedge_judgement4,Answer.hedge_judgement5,Answer.hedge_judgement6,Answer.hedge_judgement7,Answer.hedge_judgement8,Answer.hedge_judgement9,Answer.potential_hedge0,Answer.potential_hedge1,Answer.potential_hedge2,Answer.potential_hedge3,Answer.potential_hedge4,Answer.potential_hedge5,Answer.potential_hedge6,Answer.potential_hedge7,Answer.potential_hedge8,Answer.potential_hedge9,Approve,Reject
3JMNNNO3B03J6EREIMUCC03JPG9W2Z,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,37XITHEISW8UIK0O6NEEPYZAZIFCRD,A219VCQZADQ45W,Approved,Sat Oct 24 11:25:53 PDT 2015,Sat Oct 24 11:27:27 PDT 2015,Sat Oct 24 23:27:27 PDT 2015,Sat Oct 24 15:13:53 PDT 2015,,,94,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,2,2,2,1,2,1,2,{},{},{},practically,I thought,virtually,{},unlikely,{},seemingly,,
3JMNNNO3B03J6EREIMUCC03JPG9W2Z,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3E47SOBEYQVHPLX5G0K5B6YJCDYICZ,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:50:04 PDT 2015,Fri Oct 23 18:54:45 PDT 2015,Sat Oct 24 06:54:45 PDT 2015,Sat Oct 24 06:23:49 PDT 2015,,,281,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,2,1,2,2,2,1,2,2,2,NONE,the like,NONE,practically,I thought,virtually,NONE,unlikely; will likely be,run high,small percentage; seemingly,,
3JMNNNO3B03J6EREIMUCC03JPG9W2Z,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3LEP4MGT3GZH75PDAMNZ9PCO26CBD7,AVHZJ2HQJG3NB,Approved,Sun Oct 25 12:36:16 PDT 2015,Sun Oct 25 12:38:44 PDT 2015,Mon Oct 26 00:38:44 PDT 2015,2015-10-26 07:40:17 UTC,,,148,100% (1/1),100% (1/1),100% (1/1),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,2,1,2,2,1,1,3,1,1,was; does; needs;,would;,need;,practically,thought;,says,expanaded;,unlikely; likely,run;,only care,,
3JMNNNO3B03J6EREIMUCC03JPG9W2Z,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3UNH76FOCS4GO7O1X70M0QXJWSLYMO,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:36:26 PDT 2015,Sun Oct 25 12:39:03 PDT 2015,Mon Oct 26 00:39:03 PDT 2015,2015-10-26 07:40:17 UTC,,,157,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2572,"Your husband's friend was right.. he does need to Man up""... he needs to ""man up"" and take responisibilty for his family.""",7177,Africans and the like would be better served with sterilization/food clinics rather than these religious recruitment/anti birth control/food for Christ propaganda missions that they've been fed the past 40 years.,4970,That's the mindset that people volunteering as 'safe person' or 'security' need to have.,626,I've read so many 9/11 conspiracy theorist threads I'm practically an expert.,516,I thought you said in another thread that you weren't voting in the GOP Primaries...,6353,The defence says virtually nothing.,1787,(Graphic from the Washington Post) President Bush expanded the federal budget by a historic $700 billion through 2008.,1685,So then there's the discussion of vouchers (putting aside that my peer group of affluent professionals is unlikely to qualify for need-based vouchers and will likely be deciding between suburban public schools or paying for private school).,785,Addictions and sexual abuse run high.,2606,The right-wing neocon whackjobs on this board only care about the small percentage that seemingly cause trouble.,,,1,1,1,1,2,1,1,1,1,1,NONE,NONE,NONE,NONE,thought,NONE,NONE,NONE,NONE,NONE,,
368IUKXGA47H46DET2SKAJCZCO9P6F,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,392CY0QWG1QEUHKQNLENS8MVK9II45,A219VCQZADQ45W,Approved,Sat Oct 24 11:37:19 PDT 2015,Sat Oct 24 11:39:21 PDT 2015,Sat Oct 24 23:39:21 PDT 2015,Sat Oct 24 15:13:53 PDT 2015,,,122,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,1,1,2,1,2,2,2,{},{},{},{},{},if,{},don't expect,tentative,seems certain,,
368IUKXGA47H46DET2SKAJCZCO9P6F,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3A7Y0R2P2ON1NUS6PE1S1KYTQTAJXF,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:50:06 PDT 2015,Sun Oct 25 13:50:49 PDT 2015,Mon Oct 26 01:50:49 PDT 2015,2015-10-26 08:55:17 UTC,,,43,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,2,2,2,1,2,1,2,NONE,NONE,NONE,believe,if,"if, would",NONE,expect,NONE,seems,,
368IUKXGA47H46DET2SKAJCZCO9P6F,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3EFE17QCRC4X07BH74SKQZ1MY33HSX,A5V3ZMQI0PU3F,Approved,Fri Oct 23 18:42:08 PDT 2015,Fri Oct 23 18:48:16 PDT 2015,Sat Oct 24 06:48:16 PDT 2015,Sat Oct 24 06:23:49 PDT 2015,,,368,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,2,2,1,1,1,2,2,2,2,NONE,nearly,overwhelmingly; way out of; most of,NONE,NONE,NONE,few,expect,tentative; about,seems,,
368IUKXGA47H46DET2SKAJCZCO9P6F,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3NVC2EB65QYF2LGRRPV74RODW103Y9,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:09:21 PDT 2015,Sun Oct 25 12:10:39 PDT 2015,Mon Oct 26 00:10:39 PDT 2015,2015-10-26 07:15:17 UTC,,,78,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,1,1,1,1,1,1,2,1,1,NONE,NONE,NONE,NONE,NONE,NONE,NONE,expect,NONE,NONE,,
368IUKXGA47H46DET2SKAJCZCO9P6F,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3S4AW7T80BHGKISW8OB0KOEN1LUL4K,A3862RIFFUV141,Approved,Sun Oct 25 09:14:02 PDT 2015,Sun Oct 25 09:17:59 PDT 2015,Sun Oct 25 21:17:59 PDT 2015,2015-10-26 04:20:17 UTC,,,237,97% (31/32),97% (31/32),100% (5/5),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,2672,then that individual must pay for the added individual premium coverage for those desired programs.,1246,Then he turned around and signed a nearly $1 trillion un-stimulating succubus package and an omnibus bill with 1,1069,Thankfully the silent majority are overwhelmingly in favour of this plan and the opposition are a minute fringe pressure group way out of touch with most of the population.,80,I can't believe I was stupid enough to buy all the tripe about what Iraq could become if we just remove the dictator.,1289,It would be better if we refocused our illegal immigration efforts off the poor immigrants and onto the rich assholes who pay them under the table so they won't have to pay an American a fair wage.,2529,Would't be shocked if they used nukes either tbhGiven the Israeli mentality I would say we will see them strike Iran.,5578,You judge him from just a few of the ones you want to frame his entire life.,652,I don't expect that movement to end any time soon.,3441,The Royal Australian Air Force has placed a tentative order for 100 of the F-35 JSFs for about $16 billion,2524,It now seems certain to me that within the next decade the U.K and U.S.A among others will be involved in a fully fledged war against Iran.,,,1,2,2,2,1,3,2,2,2,2,NONE,nearly,overwhelmingly; most,could become,NONE,if; would say,a few,don't expect,tentative; about,seems certain,,
34HEO7RUG5T33L5WW7DLVJE09PMRAY,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3EFE17QCRC4X07BH74SKQZ1MYM0SH7,A2CPBDUGX4QF2C,Approved,Sun Oct 25 13:26:15 PDT 2015,Sun Oct 25 13:27:01 PDT 2015,Mon Oct 26 01:27:01 PDT 2015,2015-10-26 08:30:17 UTC,,,46,100% (79/79),100% (79/79),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,1,1,2,2,2,1,1,1,NONE,some,NONE,NONE,maybe,seem,if,NONE,NONE,NONE,,
34HEO7RUG5T33L5WW7DLVJE09PMRAY,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3STRJBFXOWQPHXP42P07DWD0SMBKTL,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:51:08 PDT 2015,Sun Oct 25 12:51:54 PDT 2015,Mon Oct 26 00:51:54 PDT 2015,2015-10-26 07:55:17 UTC,,,46,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,1,2,2,1,2,2,2,2,1,1,NONE,apparently,NONE,NONE,maybe,seem,{},{},{},{},,
34HEO7RUG5T33L5WW7DLVJE09PMRAY,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3UWN2HHPUY4PA3XSA2NXVJYIKOHNSZ,A219VCQZADQ45W,Approved,Sat Oct 24 11:47:48 PDT 2015,Sat Oct 24 11:49:50 PDT 2015,Sat Oct 24 23:49:50 PDT 2015,Sat Oct 24 15:13:53 PDT 2015,,,122,98% (126/128),100% (32/32),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,2,1,1,2,2,2,2,1,1,or so,some,{},{},Maybe,don't seem to understand,If,I would be,{},{},,
34HEO7RUG5T33L5WW7DLVJE09PMRAY,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3X1FV8S5JXQZS3XAHTF7GM9SI7WVGT,A5V3ZMQI0PU3F,Approved,Fri Oct 23 19:25:36 PDT 2015,Fri Oct 23 19:30:03 PDT 2015,Sat Oct 24 07:30:03 PDT 2015,Sat Oct 24 06:23:49 PDT 2015,,,267,100% (81/81),100% (81/81),100% (29/29),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,5145,Be prepared to be stopped for motoring offences by disgruntled coppers for the next 10 or so years........Make a formal complaint.,229,Willis says some of this water is apparently coming from a recent increase in the melting rate of glaciers in Greenland and Antarctica.,3899,He took two small papers with declining circulation in a small city in South Australia and built a media empire and made himself on of the wealthiest men in the world.,1714,I will email a couple of people and get back to you ASAP.,4579,Maybe in the past,31,There is so much wrong and you don't seem to understand what's wrong.,5760,If you don't like the idea of being sent to a foreign land where people want to kill you,3136,I would be more concerned with his short term intentions to be honest,1286,"And they insisted on right to work"" laws that busted up the unions.""",47,I mean 40% of the world is living under $2 a day.,,,2,2,2,2,2,3,1,1,1,1,or so,apparently,on of the,couple of; ASAP,Maybe,so much; seem,NONE,NONE,NONE,NONE,,
33BFF6QPI0A8RWNXMM8HVA8BVU9W3A,3R4WH3MP1KS6NBL0HOMKZ3EAI1AP1Z,Sentence Uncertainty,Select whether a sentence contains any uncertain words or information.,"word definitions, definition, vocabulary",$0.25 ,Fri Oct 23 13:41:36 PDT 2015,10,BatchId:2134409;,1200,43200,Mon Nov 02 12:41:36 PST 2015,,,3G5F9DBFOPWDSZSL1ZXP1MLTXPJVH2,A2HR7ZIX42FEPG,Approved,Sun Oct 25 12:29:16 PDT 2015,Sun Oct 25 12:30:32 PDT 2015,Mon Oct 26 00:30:32 PDT 2015,2015-10-26 07:35:17 UTC,,,76,100% (69/69),100% (60/60),100% (30/30),create uncertainty in the commitment of the speaker to what they are saying (eg. 'I [think] (some fact)' as opposed to 'I [know] (some fact)'),introduce uncertainty or ambiguity into the content of the utterance itself (i.e. the speaker/author is fully committed to what they are saying but there is something imprecise in the content itself),imply that the speaker attributes information to some other source in order to downplay it OR to garner power for their statement instead of just committing to the statement themselves,519,Bring back the kitten.,53,The most unfortunate part is that there is low credibility ever since no WMD could be found inspite of all the search!,6927,And I was reading an article in Time Magazine a few days after his death..they said that the tape that was retrieved bearing Al-Qaeda's confirmation that Bin laden was dead was found near the compound and had not been verified although it was assumed that it was in fact from Al-Qaeda.,7734,They didn't appear so noble to us then.,3237,"He stated that Al Sharpton a self made man from the streets like me"" was joining.....at which time co-host Greg Kelly interjected (twice) that like Al Sharpton""",5832,While Congress is technically not funding abortions,6295,from bbc.. http://news.bbc.co.uk/2/hi/europe/7947824.stm ).,135,But I'm not sure the professor knew what 'intellectual' means.,6386,"The fight"" was a result of Zimmerman PURPOSEFULLY CONFRONTING MARTIN WITH HIS PREJUDICE IDEALS....IDEALS RECORDED ON THE 911 TAPE.""",1443,he's even gone so far as to kiss the scars from my gall bladder removal operation.,,,1,1,2,2,1,2,1,2,1,1,NONE,NONE,had not been verified,appear,NONE,technically,NONE,not sure,NONE,NONE,,
