some,7,0.5714285714285714,VB,VB,DT,JJ,NN,4,0.8,0
some,22,0.45454545454545453,NN,IN,DT,JJ,NN,10,0.6,0
may,17,0.47058823529411764,VBP,NNP,MD,VB,RBR,8,1,1
'kind of',13,0.15384615384615385,PRP,VBZ,NN,JJ,TO,2,1,1
like,25,0.4,RB,VB,IN,PRP,VBZ,10,0.8,1
usually,4,0.5,IN,NNS,RB,VBP,STOP,2,1,1
about,30,0.36666666666666664,VB,NN,IN,NN,NN,11,1,0
'a couple',28,0.2857142857142857,JJ,IN,DT,IN,NNS,8,1,1
most,14,0.2857142857142857,VBP,RB,RBS,RB,WRB,4,0.8,0
hear,13,0.07692307692307693,START,PRP,VBP,DT,NNS,1,0.8,1
feel,15,0.6,IN,PRP,VBP,IN,IN,9,0.6,1
like,20,0.65,VBZ,NNS,IN,PRP,VBP,13,1,1
about,16,0.4375,RB,VBG,IN,WRB,JJ,7,1,0
most,71,0.11267605633802817,IN,DT,RBS,JJ,NN,8,0.6,0
think,9,0.5555555555555556,PRP,MD,VB,IN,CC,5,1,1
seem,29,0.41379310344827586,NN,WP,VBP,TO,VB,12,1,1
about,10,0.7,RB,VBN,IN,JJ,NN,7,1,0
like,15,0.6666666666666666,DT,NN,IN,NNP,VBZ,10,1,1
could,62,0.016129032258064516,START,PRP,MD,RB,VB,1,0.8,0
sure,20,0.4,TO,VB,JJ,PRP,VBD,8,0.6,1
know,8,0.125,START,PRP,VBP,WP,PRP,1,0.6,0
about,9,0.6666666666666666,IN,NNS,IN,NN,NNS,6,1,0
should,12,0.3333333333333333,VB,PRP,MD,VB,TO,4,1,0
think,10,0.2,PRP,MD,VB,IN,VBG,2,0.6,0
remember,40,0.4,MD,RB,VB,DT,JJ,16,0.8,0
might,18,0.7222222222222222,NN,PRP,MD,VB,PRP$,13,1,1
about,32,0.09375,VBZ,NN,IN,PRP,:,3,1,0
mostly,30,0.7666666666666667,WP,VBD,RB,NNS,CC,23,1,1
consider,23,0.043478260869565216,START,PRP,VBP,IN,DT,1,1,1
like,23,0.391304347826087,CC,NNS,IN,PRP,DT,9,1,1
like,15,0.3333333333333333,WRB,NNS,IN,PRP,CC,5,1,1
probably,18,0.2777777777777778,NNS,PRP,RB,VBD,:,5,1,1
think,5,0.2,START,PRP,VBP,PRP,VBP,1,1,1
like,20,0.2,VBP,RB,VB,DT,NN,4,1,0
know,13,0.07692307692307693,START,PRP,VBP,WP,:,1,0.6,0
really,10,0.2,CC,DT,RB,VBZ,CC,2,0.6,0
seem,15,0.3333333333333333,VBP,RB,VB,TO,VB,5,1,1
seem,27,0.1111111111111111,VBZ,RB,VB,TO,VB,3,1,1
apparently,24,0.2916666666666667,NN,VBZ,RB,VBG,IN,7,1,1
about,8,0.25,PRP,VBD,IN,DT,JJ,2,1,0
much,17,0.4117647058823529,VBZ,RB,JJ,NN,TO,7,0.6,0
almost,56,0.19642857142857142,CC,IN,RB,DT,NNS,11,0.8,1
could,12,0.08333333333333333,START,WRB,MD,PRP,VB,1,0.6,1
believe,5,0.6,VBP,RB,VB,PRP,STOP,3,0.8,0
like,20,0.05,START,VBZ,IN,DT,NNPS,1,1,1
about,11,0.45454545454545453,VB,JJ,IN,PRP$,NNS,5,1,0
some,11,0.18181818181818182,PRP,VBP,DT,NNS,WDT,2,0.6,1
think,28,0.5357142857142857,VBZ,PRP,VB,IN,FW,15,1,1
should,15,0.3333333333333333,DT,NN,MD,WRB,PRP,5,1,0
know,16,0.375,VB,TO,VB,JJR,:,6,1,0
'a bunch',26,0.5384615384615384,NN,VBD,DT,IN,JJ,14,0.8,1
could,22,0.18181818181818182,IN,PRP,MD,VB,PRP,4,0.6,0
should,20,0.7,CC,FW,MD,RB,VB,14,0.6,0
think,16,0.0625,START,PRP,VBP,PDT,DT,1,0.8,1
know,16,0.625,:,FW,VBP,WP,NN,10,0.6,0
much,38,0.9210526315789473,MD,IN,JJ,NN,.,35,1,1
much,11,0.6363636363636364,VBG,RB,RB,DT,NN,7,0.8,0
may,8,0.125,START,PRP,MD,VB,VBN,1,0.8,1
think,32,0.125,VBZ,PRP,VBP,PRP,MD,4,1,1
like,13,0.46153846153846156,:,NNS,IN,PRP,NN,6,1,1
most,33,0.5151515151515151,VBP,IN,JJS,NNS,MD,17,0.8,1
really,8,0.5,NN,VBZ,RB,JJ,TO,4,1,0
believe,14,0.5714285714285714,NN,PRP,VBP,VBD,DT,8,0.8,1
about,11,0.18181818181818182,DT,VBZ,IN,DT,NN,2,0.8,0
'and all that',7,0.5714285714285714,JJ,JJ,CC,STOP,STOP,4,1,1
sure,25,0.12,VBP,RB,JJ,-LRB-,MD,3,1,1
much,7,0.5714285714285714,VBP,RB,JJ,NN,.,4,1,1
know,14,0.21428571428571427,PRP,DT,VBP,WRB,DT,3,0.6,1
really,14,0.35714285714285715,IN,PRP$,RB,NN,IN,5,0.8,1
much,15,0.8,MD,VB,JJ,VBN,.,12,0.8,0
should,15,0.06666666666666667,START,CC,MD,DT,NN,1,0.8,0
guess,12,0.08333333333333333,START,PRP,VBP,DT,VBZ,1,1,1
know,14,0.5,VBD,RB,VB,DT,NN,7,0.8,0
possible,15,0.26666666666666666,VBZ,RB,JJ,DT,NN,4,0.8,1
know,27,0.2962962962962963,VBP,RB,VB,WP,PRP,8,0.6,0
some,97,0.6701030927835051,RB,RB,DT,JJ,JJ,65,0.8,0
may,9,0.5555555555555556,IN,PRP,MD,VB,DT,5,0.8,1
read,13,0.7692307692307693,VBP,RB,VB,PRP,.,10,0.8,0
think,42,0.023809523809523808,START,LS,VB,PRP$,JJ,1,0.8,1
think,28,0.35714285714285715,WRB,NNS,VBP,IN,DT,10,0.8,1
find,35,0.8,MD,RB,VB,DT,NN,28,0.8,1
sure,12,0.3333333333333333,VBP,RB,JJ,DT,NN,4,0.8,1
most,39,0.02564102564102564,START,PRP$,RBS,JJ,JJ,1,1,0
about,27,0.6296296296296297,PRP,VBZ,IN,NN,CC,17,1,0
most,28,0.2857142857142857,FW,VB,RBS,JJ,VBZ,8,0.6,1
about,13,0.7692307692307693,PRP$,NN,IN,PRP,.,10,0.8,0
sure,20,0.2,PRP,VBP,JJ,PRP,VBD,4,1,1
nearly,20,0.35,VBD,DT,RB,$,CD,7,1,1
think,15,0.06666666666666667,START,PRP,VBP,IN,DT,1,0.8,1
seem,10,0.1,START,PRP,VBP,TO,VB,1,0.6,1
understand,11,0.6363636363636364,PRP,RB,VBP,DT,PRP,7,1,0
think,18,0.6111111111111112,DT,NN,VBP,IN,EX,11,1,1
about,13,0.6923076923076923,PRP,VBD,IN,DT,NN,9,1,0
find,14,0.07142857142857142,START,PRP,VBP,PRP,JJ,1,1,1
much,12,0.5,RB,RB,JJ,IN,PRP,6,0.8,0
might,12,0.5,WRB,DT,MD,VB,VBN,6,1,1
like,36,0.4166666666666667,RB,RB,IN,DT,JJ,15,0.8,1
really,18,0.8333333333333334,FW,FW,RB,JJ,.,15,1,1
may,8,0.625,IN,PRP,MD,VB,NN,5,1,1
about,25,0.64,IN,VBG,IN,DT,JJ,16,1,0
much,23,0.2608695652173913,TO,VB,RB,IN,DT,6,0.8,1
someone,19,0.631578947368421,NN,IN,NN,WDT,JJ,12,0.8,0
should,26,0.38461538461538464,IN,NNS,MD,VB,PRP$,10,1,0
somewhere,77,0.8831168831168831,NN,NN,RB,RB,CC,68,0.6,0
like,22,0.22727272727272727,VB,NNS,IN,NNPS,CC,5,0.8,1
'a little',31,0.06451612903225806,PRP,VBZ,DT,NN,TO,2,1,1
could,25,0.4,NNS,WDT,MD,VB,NN,10,1,1
'sort of',9,0.4444444444444444,DT,JJ,NN,NN,NN,4,0.8,0
feel,6,0.3333333333333333,VBZ,PRP,VB,DT,JJ,2,1,0
some,17,0.11764705882352941,RB,IN,DT,WP,MD,2,1,1
think,11,0.09090909090909091,START,PRP,VBP,PRP,VBZ,1,1,1
think,23,0.2608695652173913,NNS,WP,VBP,RB,IN,6,1,1
think,7,0.14285714285714285,START,PRP,VBP,NNP,VBD,1,0.8,1
perhaps,19,0.21052631578947367,NNP,VBP,RB,RB,DT,4,1,1
think,11,0.09090909090909091,START,PRP,VBP,DT,NN,1,1,1
about,7,0.42857142857142855,VBD,NN,IN,DT,NNP,3,1,0
read,8,0.25,PRP,MD,VB,IN,DT,2,0.6,0
about,25,0.64,PRP,VBP,IN,PRP,CC,16,1,0
remember,8,0.25,PRP,RB,VBP,DT,NN,2,0.8,0
several,13,0.6923076923076923,NN,VBD,JJ,JJ,NNS,9,1,1
might,36,0.3333333333333333,DT,JJ,MD,VB,JJ,12,1,1
like,7,0.2857142857142857,PRP,VBZ,IN,VBG,IN,2,1,1
think,6,0.5,VBP,RB,VB,RB,.,3,1,1
could,38,0.7631578947368421,NNS,PRP,MD,VB,RB,29,1,0
know,11,0.5454545454545454,PRP,MD,VB,RBR,IN,6,1,0
about,23,0.8695652173913043,NNP,IN,IN,CD,NN,20,0.8,1
feel,10,0.7,VBP,PRP,VB,JJR,.,7,1,0
know,24,0.8333333333333334,IN,PRP,VBP,DT,NNPS,20,1,0
'kind of',14,0.14285714285714285,PRP,VBZ,NN,JJ,CC,2,1,1
like,19,0.15789473684210525,VBZ,RB,VB,IN,PRP$,3,1,1
like,7,0.5714285714285714,PRP,NNS,IN,PRP,.,4,0.8,0
know,16,0.5,PRP,VBP,VB,VBZ,PRP$,8,0.6,0
know,4,0.25,START,PRP,VBP,PRP,RB,1,1,0
know,20,0.75,WP,PRP,VBP,IN,NNP,15,1,0
read,7,0.42857142857142855,VBD,RB,VB,DT,NN,3,0.8,0
like,14,0.21428571428571427,DT,VBZ,IN,DT,NN,3,1,1
seem,26,0.34615384615384615,NNS,MD,VB,TO,VB,9,1,1
most,8,0.5,NNS,VBP,RBS,RB,IN,4,0.6,1
about,14,0.6428571428571429,PRP$,NN,IN,NN,NN,9,1,0
'look like',9,0.4444444444444444,VBD,RB,VB,PRP,MD,4,1,1
'a bit',26,0.11538461538461539,PRP,VBZ,DT,IN,NN,3,1,1
like,44,0.5454545454545454,:,RB,IN,PRP,MD,24,0.8,1
think,9,0.1111111111111111,START,PRP,VBP,PRP,VBP,1,1,1
could,99,0.45454545454545453,IN,PRP,MD,VB,VBG,45,0.6,0
think,33,0.12121212121212122,VBP,RB,VB,PRP,MD,4,1,1
believe,25,0.12,VBD,NN,VB,DT,NN,3,1,0
think,14,0.07142857142857142,START,PRP,VBP,DT,NN,1,0.6,1
some,12,0.6666666666666666,NN,IN,DT,NN,DT,8,0.6,0
think,19,0.3684210526315789,VBP,RB,VB,NNS,MD,7,1,1
about,13,0.8461538461538461,TO,VB,IN,PRP,STOP,11,1,0
somewhere,16,0.375,DT,NN,RB,IN,CD,6,1,1
sure,48,0.0625,VBP,RB,JJ,WP,VBZ,3,1,1
someone,20,0.75,VBN,CC,NN,RB,POS,15,0.8,0
may,14,0.5,IN,NNP,MD,VB,IN,7,1,1
could,19,0.05263157894736842,START,PRP,MD,IN,VBN,1,1,1
like,19,0.8421052631578947,VBG,PRP,IN,DT,.,16,1,1
like,26,0.8461538461538461,VBP,RB,VB,VBG,PRP,22,1,0
completely,5,0.6,PRP,VBZ,RB,JJ,STOP,3,1,0
should,7,0.14285714285714285,START,PRP,MD,VB,NNS,1,1,0
'a little',23,0.5652173913043478,-RRB-,IN,DT,JJ,IN,13,1,0
read,27,0.18518518518518517,PRP,VBP,VBN,DT,NNP,5,1,0
really,11,0.5454545454545454,DT,WP,RB,VBP,VBG,6,0.8,1
about,21,0.23809523809523808,PRP$,NN,IN,PRP,VBG,5,1,0
rough,30,0.13333333333333333,VBD,RB,JJ,IN,IN,4,0.6,1
most,28,0.6785714285714286,CC,RB,RBS,NNS,MD,19,0.8,1
like,16,0.0625,START,RB,IN,PRP,VBD,1,1,1
understand,13,0.7692307692307693,CC,RB,VBP,NN,.,10,1,0
about,22,0.18181818181818182,VBP,RB,RB,TO,VB,4,0.8,1
should,24,0.7916666666666666,JJR,NN,MD,VB,VBG,19,0.8,1
really,12,0.08333333333333333,START,PRP,RB,VBZ,PRP,1,0.6,1
much,10,0.2,NNS,VBP,RB,JJR,RB,2,1,0
think,11,0.45454545454545453,DT,NNS,VBP,PRP,VBP,5,1,1
like,57,0.6666666666666666,PRP,VBD,IN,PRP,:,38,0.8,1
know,8,0.125,START,PRP,VBP,PRP,VBP,1,0.6,0
like,21,0.14285714285714285,VBD,NN,IN,DT,:,3,1,1
really,25,0.72,PRP,VBZ,RB,JJ,WRB,18,0.8,0
could,29,0.034482758620689655,START,PRP,MD,VB,IN,1,0.6,0
should,25,0.32,WP,PRP,MD,VB,RB,8,1,0
feel,13,0.15384615384615385,PRP,MD,VB,PRP,VB,2,1,0
about,23,0.30434782608695654,VBP,VBN,IN,PRP,CC,7,0.8,0
like,17,0.17647058823529413,RB,VBP,IN,PRP,VBZ,3,1,1
totally,6,0.3333333333333333,CC,RB,RB,JJ,NN,2,0.8,0
sure,13,0.23076923076923078,VBP,RB,JJ,WRB,NNP,3,0.8,1
'kind of',9,0.5555555555555556,PRP,VBP,NN,VBN,.,5,1,1
most,12,0.3333333333333333,VBZ,DT,RBS,JJ,NN,4,1,0
may,13,0.07692307692307693,START,PRP,MD,VB,DT,1,1,1
often,19,0.631578947368421,:,RB,RB,CC,PRP,12,0.8,1
imagine,15,0.2,MD,RB,VB,IN,PRP,3,0.6,1
read,11,0.5454545454545454,NNS,MD,VB,IN,JJ,6,1,0
about,42,0.2619047619047619,DT,NN,IN,NN,:,11,1,0
somewhat,29,0.034482758620689655,START,PRP,RB,VBP,NN,1,1,1
really,11,0.2727272727272727,VBP,RB,RB,VBN,NN,3,1,1
most,11,0.9090909090909091,RB,:,RBS,STOP,STOP,10,0.6,1
somewhat,27,0.8888888888888888,CC,VB,RB,JJ,.,24,0.8,1
about,11,0.5454545454545454,IN,VBG,IN,NNS,RB,6,0.8,0
much,18,0.16666666666666666,VBG,DT,JJ,NN,CC,3,0.6,1
could,14,0.14285714285714285,RB,NNP,MD,VB,JJ,2,0.6,1
about,20,0.05,START,IN,RB,JJ,PRP,1,1,1
some,25,0.36,NN,:,DT,IN,PRP,9,0.6,1
like,7,0.5714285714285714,RBR,NNS,IN,PRP,.,4,1,1
could,7,0.14285714285714285,START,NNS,MD,VBN,VBG,1,0.6,1
feel,21,0.6190476190476191,VB,PRP,VB,JJR,:,13,1,0
someone,7,0.5714285714285714,CD,VBD,NN,RB,.,4,0.8,0
could,6,0.16666666666666666,START,PRP,MD,VB,IN,1,0.8,1
should,20,0.35,VBG,NNP,MD,VB,IN,7,0.6,0
feel,29,0.06896551724137931,PRP,RB,VBP,DT,NN,2,0.8,0
much,20,0.55,CC,RB,RB,WRB,PRP,11,0.6,0
could,15,0.06666666666666667,START,PRP,MD,RB,VB,1,0.8,0
some,14,0.7857142857142857,CC,VB,DT,NN,.,11,0.6,0
believe,17,0.17647058823529413,VBP,RB,VB,IN,NN,3,1,1
think,60,0.016666666666666666,START,PRP,VBP,PRP$,NN,1,1,1
about,8,0.5,DT,NN,IN,VBG,TO,4,1,0
like,13,0.07692307692307693,START,JJR,IN,DT,NN,1,1,1
remember,6,0.3333333333333333,PRP,RB,VBP,VBG,RP,2,0.6,0
believe,24,0.75,VBP,RB,VB,DT,NN,18,0.8,0
'kind of',24,0.5416666666666666,VBN,DT,NN,DT,NN,13,0.6,0
sure,18,0.5,TO,VB,JJ,IN,NN,9,0.6,1
like,10,0.2,PRP,VBZ,IN,VBG,DT,2,1,1
like,22,0.09090909090909091,CC,PRP,VBP,PRP$,NN,2,0.8,0
about,11,0.5454545454545454,DT,NN,IN,NNP,NNP,6,0.8,0
like,31,0.3870967741935484,DT,NNS,IN,PRP,VBD,12,0.8,1
some,30,0.8333333333333334,VBP,VBN,DT,NN,IN,25,0.6,0
think,17,0.058823529411764705,START,PRP,VBP,IN,PRP,1,0.8,1
like,14,0.6428571428571429,-LRB-,VBZ,IN,NN,NN,9,1,1
like,31,0.3870967741935484,DT,NNS,IN,PRP,VBD,12,1,1
guess,13,0.07692307692307693,START,PRP,VBP,DT,VBZ,1,1,1
like,4,0.25,START,RB,IN,DT,.,1,1,1
'a bit',13,0.3076923076923077,NN,IN,DT,IN,DT,4,0.8,1
most,47,0.6595744680851063,VB,IN,JJS,IN,DT,31,0.8,1
'a bit',13,0.23076923076923078,VBD,RB,DT,IN,NN,3,1,1
could,13,0.23076923076923078,JJ,NN,MD,VB,NN,3,0.6,0
should,48,0.6875,IN,PRP,MD,VB,VBN,33,1,0
should,7,0.2857142857142857,VBG,JJ,MD,VB,PRP,2,1,1
read,30,0.06666666666666667,-LRB-,VB,VB,DT,NN,2,0.8,0
should,13,0.5384615384615384,VB,:,MD,DT,NN,7,0.8,1
much,18,0.2777777777777778,RB,RB,JJ,IN,DT,5,0.8,1
like,18,0.6111111111111112,JJ,NNS,IN,VBG,DT,11,0.8,1
could,23,0.34782608695652173,WP,PRP,MD,VB,PRP,8,0.6,1
seem,40,0.475,JJS,NNS,VBP,TO,VB,19,0.8,1
know,10,0.3,VBP,RB,VB,IN,DT,3,1,1
should,27,0.037037037037037035,START,DT,MD,VB,VBN,1,0.8,0
remember,24,0.5833333333333334,PRP,MD,VB,VBZ,IN,14,0.6,0
'I mean',28,0.0,START,START,PRP,DT,IN,0,0.8,0
think,14,0.5,NN,PRP,VBP,PRP,VB,7,0.8,1
should,19,0.47368421052631576,VB,NNS,MD,VB,VBN,9,0.6,0
find,26,0.5769230769230769,MD,RB,VB,NN,TO,15,1,0
know,40,0.7,VB,PRP,VB,WRB,PRP,28,0.6,0
like,18,0.4444444444444444,PRP,VBD,IN,PRP,VBD,8,1,1
seem,23,0.13043478260869565,JJ,NNS,VBP,JJ,TO,3,1,1
about,4,0.5,NNP,PRP$,IN,NNP,STOP,2,1,0
read,19,0.21052631578947367,PRP,VBP,VBN,IN,DT,4,0.6,0
like,4,0.5,PRP,RB,IN,PRP,STOP,2,1,0
like,40,0.8,VBG,NNS,IN,PRP,VBZ,32,0.8,1
feel,20,0.1,JJS,NNS,VBP,JJ,CC,2,0.8,0
read,39,0.15384615384615385,JJ,NNS,VBP,NNS,IN,6,0.8,0
know,12,0.4166666666666667,PRP,VBP,VB,NN,IN,5,0.6,1
maybe,8,0.375,RB,VBP,RB,$,CD,3,1,1
think,29,0.5862068965517241,:,PRP,VBP,VBG,NNS,17,1,1
think,24,0.4583333333333333,CC,PRP,VBP,DT,JJ,11,0.8,1
really,15,0.6666666666666666,NNP,VBP,RB,VBN,PRP,10,0.8,0
about,9,0.4444444444444444,RB,JJ,IN,DT,IN,4,1,0
sure,16,0.0625,START,RB,JJ,WRB,DT,1,0.8,1
feel,12,0.16666666666666666,PRP,RB,VBP,IN,PRP,2,0.6,0
like,9,0.7777777777777778,IN,FW,IN,NNS,STOP,7,0.8,0
seem,25,0.52,PRP,RB,VBP,TO,VB,13,1,1
find,34,0.5882352941176471,NNS,CC,VB,JJ,NN,20,0.8,0
seem,16,0.5625,VBP,RB,VB,TO,VB,9,0.8,1
most,4,0.25,START,IN,JJS,JJ,NNS,1,0.6,0
understand,23,0.30434782608695654,CC,PRP,VBP,DT,IN,7,0.6,1
much,6,0.8333333333333334,RB,RB,JJ,STOP,STOP,5,1,0
like,39,0.23076923076923078,JJ,NNS,IN,DT,NN,9,0.8,1
like,17,0.5882352941176471,VBP,RB,VB,DT,NN,10,0.8,0
most,18,0.3333333333333333,JJ,IN,JJS,IN,PRP$,6,0.8,1
'I would say',10,0.7,NN,JJ,PRP,STOP,STOP,7,1,1
really,25,0.16,VBP,RB,RB,JJ,IN,4,0.8,0
think,19,0.05263157894736842,START,PRP,VBP,EX,VBZ,1,1,1
consider,45,0.8444444444444444,JJ,NN,VB,PRP,DT,38,1,1
should,9,0.6666666666666666,DT,NN,MD,VB,VBN,6,1,0
understand,9,0.1111111111111111,START,NNS,VBP,JJR,RB,1,0.8,0
read,13,0.7692307692307693,VBP,RB,VB,NNS,.,10,1,0
about,17,0.29411764705882354,DT,RBS,IN,DT,NNS,5,1,0
about,48,0.6458333333333334,VB,NN,IN,DT,CD,31,0.8,0
could,13,0.23076923076923078,NN,PRP,MD,VB,VBN,3,1,1
really,5,0.6,DT,VBZ,RB,JJ,STOP,3,0.8,1
really,12,0.08333333333333333,START,PRP,RB,VBP,PRP,1,0.6,0
really,6,0.6666666666666666,NN,VBP,RB,JJ,STOP,4,0.8,0
'kind of',26,0.6538461538461539,IN,DT,NN,NN,WDT,17,1,0
remember,58,0.15517241379310345,MD,RB,VB,WRB,-RRB-,9,0.6,0
some,19,0.6842105263157895,VBP,VBZ,DT,NN,PRP,13,0.8,1
like,20,0.2,NN,NNS,IN,DT,VBP,4,1,1
about,23,0.13043478260869565,VBP,JJ,IN,VBG,DT,3,1,0
general,36,0.2777777777777778,NN,NN,JJ,NN,NN,10,0.8,0
apparently,22,0.09090909090909091,EX,VBP,RB,JJ,NNS,2,0.8,1
sure,8,0.25,PRP,VBP,JJ,PRP$,VBN,2,0.8,1
know,27,0.8888888888888888,VBD,RB,VB,WRB,.,24,0.6,0
occasionally,15,0.4666666666666667,IN,NNP,RB,VB,JJ,7,1,1
about,16,0.8125,DT,NN,IN,PRP,.,13,0.8,0
'a couple',15,0.4666666666666667,VB,TO,DT,NNS,VBD,7,1,1
most,11,0.5454545454545454,WDT,MD,RBS,RB,VB,6,0.6,1
might,15,0.3333333333333333,IN,PRP,MD,VB,TO,5,1,1
about,42,0.47619047619047616,TO,VB,IN,WP,VBZ,20,1,0
some,34,0.47058823529411764,VBP,RB,DT,NNS,TO,16,0.8,1
about,33,0.18181818181818182,PRP,VBD,IN,VBG,NNS,6,1,0
almost,24,0.16666666666666666,VBN,RP,RB,CD,NN,4,0.8,1
remember,6,0.16666666666666666,START,PRP,VBP,DT,IN,1,0.8,0
think,11,0.2727272727272727,MD,RB,VB,NNP,CC,3,1,1
someone,16,0.4375,VB,IN,NN,WP,VBD,7,0.8,0
may,6,0.16666666666666666,START,PRP,MD,RB,VB,1,1,1
'a bit',25,0.76,VBG,IN,DT,IN,NN,19,0.8,1
someone,29,0.4827586206896552,:,RB,NN,VBZ,IN,14,0.6,1
'a few',11,0.2727272727272727,PRP,VBP,DT,JJ,NN,3,1,1
about,26,0.15384615384615385,PRP,VBZ,IN,WRB,JJ,4,0.6,0
most,22,0.045454545454545456,START,CC,JJS,IN,DT,1,0.6,1
really,11,0.7272727272727273,NN,MD,RB,VB,.,8,0.6,0
general,10,0.4,VBZ,DT,JJ,NN,RB,4,1,1
possible,17,0.11764705882352941,PRP,VBZ,JJ,IN,NNP,2,0.8,1
should,26,0.2692307692307692,DT,NN,MD,VB,IN,7,1,0
generally,10,0.9,IN,NNS,RB,STOP,STOP,9,1,1
know,6,0.16666666666666666,START,PRP,VBP,WP,NNS,1,0.6,0
about,18,0.6111111111111112,DT,VB,IN,JJ,NN,11,1,0
may,19,0.8421052631578947,WDT,PRP,MD,VB,.,16,0.8,1
most,9,0.5555555555555556,VBZ,DT,RBS,JJ,NN,5,0.6,0
like,6,0.6666666666666666,VBP,RB,VB,PRP,STOP,4,1,0
feel,15,0.06666666666666667,START,PRP,VBP,DT,JJ,1,1,1
about,29,0.6551724137931034,NN,IN,RB,$,CD,19,0.8,1
like,11,0.36363636363636365,JJ,NNS,IN,PRP,VBZ,4,1,1
think,26,0.6923076923076923,IN,PRP,VBP,PRP,RB,18,0.8,1
general,8,0.625,DT,RB,JJ,NN,.,5,1,1
fair,9,0.4444444444444444,VBG,DT,JJ,NN,IN,4,0.6,0
about,9,0.2222222222222222,DT,VBZ,IN,CD,NN,2,1,1
remember,9,0.1111111111111111,START,PRP,VBP,VBG,IN,1,0.8,0
know,18,0.2222222222222222,RB,RB,VB,IN,PRP,4,0.6,0
basically,20,0.8,PRP,VBD,RB,JJ,JJ,16,0.8,1
seem,25,0.36,CC,FW,VBP,TO,VB,9,1,1
about,14,0.7142857142857143,RB,VBG,IN,VBG,NN,10,1,0
think,19,0.15789473684210525,VBP,RB,VB,DT,NN,3,1,1
'a few',11,0.5454545454545454,VBG,IN,DT,JJ,NNS,6,0.8,1
almost,33,0.8484848484848485,JJ,IN,RB,DT,JJ,28,1,1
could,20,0.75,NNP,CC,MD,RB,VB,15,0.8,0
find,28,0.25,NN,FW,VB,RBS,JJ,7,1,1
guess,9,0.1111111111111111,START,PRP,VBP,EX,VBP,1,1,1
like,20,0.35,JJ,NN,IN,``,NNS,7,1,1
about,10,0.5,VBD,DT,IN,DT,NN,5,1,0
think,15,0.6,VBP,RB,VB,PRP,MD,9,1,1
often,24,0.041666666666666664,START,RBR,RB,IN,RB,1,0.8,1
like,35,0.08571428571428572,PRP,VBD,IN,DT,NN,3,1,1
know,25,0.72,VBP,RB,VB,JJ,IN,18,1,0
think,18,0.16666666666666666,VB,RB,VB,DT,VBZ,3,1,1
much,11,0.36363636363636365,RB,VB,JJ,IN,PRP$,4,1,1
assume,20,0.05,START,PRP,VBP,PRP,VBP,1,0.8,1
'pretty much',22,0.6363636363636364,PRP,VBP,RB,IN,IN,14,0.8,1
think,16,0.0625,START,PRP,VBP,DT,NNS,1,0.8,1
some,29,0.7586206896551724,NN,IN,DT,CC,DT,22,0.8,1
remember,12,0.08333333333333333,START,PRP,VBP,NNS,IN,1,0.8,0
remember,6,0.16666666666666666,START,PRP,VBP,PRP$,NN,1,0.8,0
about,13,0.3076923076923077,NNP,NNP,IN,DT,NNS,4,1,0
might,17,0.23529411764705882,DT,WP,MD,RB,VB,4,1,1
could,40,0.475,RB,RB,MD,VB,VBN,19,0.8,0
'a few',11,0.2727272727272727,MD,VB,DT,NNS,TO,3,1,1
believe,12,0.25,MD,RB,VB,IN,DT,3,0.8,1
somewhere,10,0.7,IN,IN,RB,RB,.,7,0.8,0
about,16,0.4375,NN,NNS,IN,DT,NN,7,1,0
could,34,0.5294117647058824,CC,PRP,MD,VB,IN,18,1,1
know,9,0.2222222222222222,FW,FW,VBP,NN,MD,2,0.6,0
'kind of',11,0.6363636363636364,NN,VBZ,NN,IN,.,7,0.6,1
completely,30,0.1,VBP,RB,RB,JJ,IN,3,1,0
like,4,0.5,NNP,IN,IN,NNP,STOP,2,1,1
think,31,0.03225806451612903,START,PRP,VBP,PRP$,RB,1,1,1
'kind of',13,0.3076923076923077,VBZ,DT,NN,NN,PRP,4,1,0
somebody,8,0.375,VBZ,RB,NN,PRP,VBZ,3,0.8,1
'a bunch',6,0.16666666666666666,START,WP,DT,IN,JJ,1,1,1
much,15,0.5333333333333333,VBN,RP,RB,JJ,IN,8,0.8,0
some,25,0.44,VB,RB,DT,IN,WDT,11,0.5,0
'a bunch',24,0.16666666666666666,VBP,RB,DT,IN,VBN,4,1,1
about,16,0.8125,JJ,JJ,IN,PRP,.,13,0.8,0
think,16,0.125,PRP,RB,VBP,RBS,DT,2,1,1
about,15,0.8666666666666667,JJ,NNS,IN,NNS,STOP,13,0.8,0
some,32,0.71875,NNS,IN,DT,NN,IN,23,0.6,0
often,19,0.5789473684210527,RB,PRP,RB,VBP,IN,11,0.8,1
sometimes,7,0.2857142857142857,NN,VBZ,RB,DT,NN,2,0.6,0
like,19,0.15789473684210525,MD,RB,VB,TO,NN,3,0.8,0
some,20,0.85,CC,VB,DT,NN,.,17,0.8,0
know,9,0.2222222222222222,RB,PRP,VBP,PRP,DT,2,0.6,1
'a few',18,0.7222222222222222,MD,VB,DT,JJR,NNS,13,1,1
'kind of',40,0.55,IN,DT,NN,NN,NN,22,1,0
know,20,0.05,START,PRP,VBP,WP,VBZ,1,0.8,0
completely,30,0.8,VBP,RB,RB,JJ,IN,24,1,0
think,9,0.3333333333333333,IN,PRP,VBP,PRP,MD,3,1,1
