most,19,0.05263157894736842,START,WDT,RBS,DT,JJ,start,What,all,modern,1,0.6,false,0.0
much,9,0.2222222222222222,VB,WRB,JJ,VBZ,TO,Look,how,goes,to,2,0.75,false,1.0
much,13,0.3076923076923077,VBG,RB,JJ,NN,PRP,having,so,sex,she,4,0.5,false,0.0
read,19,0.631578947368421,-RRB-,RB,VBD,DT,JJ,-RSB-,Also,the,whole,12,1.0,false,0.0
understand,4,0.5,IN,PRP,VBP,PRP,STOP,As,I,it,stop,2,0.6,false,1.0
know,18,0.16666666666666666,NN,PRP,VBP,VBZ,VBN,bum,I,has,told,3,0.8,false,0.0
really,11,0.2727272727272727,DT,NN,RB,VBP,CD,the,moneyYou,are,one,3,0.8,false,1.0
know,15,0.6666666666666666,IN,PRP,VBP,DT,JJ,of,us,the,actual,10,1.0,false,0.0
general,27,0.1111111111111111,VBZ,DT,JJ,NN,WDT,'s,a,rule,that,3,1.0,false,1.0
really,11,0.2727272727272727,VBP,RB,RB,VBN,NN,have,n't,seen,anyone,3,1.0,true,1.0
much,20,0.3,VB,RB,JJ,NN,IN,see,so,backing,for,6,0.75,false,0.0
'kind of',17,0.17647058823529413,PRP$,DT,NN,JJ,NN,its,that,flawed,logic,3,0.75,false,0.0
could,30,0.5333333333333333,IN,PRP,MD,VB,VBG,that,we,quit,protecting,16,0.75,false,0.0
really,8,0.375,NN,MD,RB,VB,IN,one,can,say,for,3,1.0,false,1.0
know,11,0.09090909090909091,START,PRP,VBP,DT,NN,start,I,the,capital,1,0.5,false,0.0
believe,10,0.1,START,PRP,VBP,WDT,VBZ,start,I,THAT,is,1,0.8,false,1.0
really,25,0.2,VB,NNP,RB,VBZ,RB,think,Beck,cares,right,5,0.8,false,1.0
find,4,0.25,START,NNS,VBP,DT,NN,start,People,a,dropshipper,1,0.8,false,0.0
some,32,0.1875,JJ,VBG,DT,NN,IN,worth,putting,money,on,6,0.5,false,0.0
know,12,0.08333333333333333,START,PRP,VBP,IN,RB,start,I,of,only,1,0.6,false,0.0
feel,12,0.08333333333333333,START,PRP,VBP,IN,IN,start,I,as,though,1,1.0,false,1.0
believe,8,0.375,MD,RB,VB,WRB,JJ,could,n't,how,similar,3,0.8,true,1.0
much,84,0.5,NN,:,JJ,VBZ,IN,issue,-,depends,on,42,0.8,false,1.0
some,14,0.42857142857142855,NNS,VBD,DT,JJ,NN,ladies,gave,great,advice,6,0.6,false,1.0
feel,24,0.08333333333333333,JJS,NNS,VBP,PRP,VBZ,Most,people,it,'s,2,1.0,false,1.0
know,9,0.3333333333333333,VBP,RB,VB,WP,DT,do,n't,what,that,3,0.6,true,0.0
find,11,0.45454545454545453,NN,NN,VBP,JJ,NNS,school,progress,lasting,impacts,5,0.5,false,0.0
understand,20,0.2,PRP,VBP,VB,IN,EX,I,do,that,there,4,0.8,false,0.0
know,51,0.49019607843137253,DT,NNS,VBP,WP,VBZ,the,police,what,has,25,1.0,false,0.0
could,7,0.2857142857142857,RB,NN,MD,VB,NN,Perhaps,government,learn,something,2,1.0,false,1.0
could,26,0.8846153846153846,WP,PRP,MD,VB,.,what,they,take,.,23,0.75,false,0.0
much,20,0.55,VBP,RB,JJ,IN,DT,'re,too,of,a,11,0.8,false,1.0
some,195,0.4564102564102564,NN,IN,DT,DT,NN,yetAnd,for,the,sky,89,0.6,false,1.0
much,19,0.2631578947368421,PRP,VBZ,RB,JJR,IN,it,is,higher,than,5,1.0,false,0.0
much,10,0.6,PRP,VBP,JJ,JJ,NN,they,lack,creative,imagination,6,0.6,false,1.0
really,32,0.0625,NN,MD,RB,VB,VBG,http://www.dailymail.co.uk/news/arti...icher-are.htmlwe,should,be,finding,2,1.0,false,1.0
really,8,0.75,DT,NN,RB,RB,STOP,the,recession,well,stop,6,1.0,false,0.0
much,35,0.8285714285714286,RP,WRB,JJ,PRP,VBZ,out,how,it,is,29,0.666666666667,false,0.0
feel,36,0.05555555555555555,PRP,RB,VBP,JJ,IN,I,just,bad,that,2,0.666666666667,false,0.0
could,18,0.8333333333333334,DT,NNS,MD,VB,.,the,consequences,be,.,15,1.0,false,1.0
some,25,0.08,EX,VBP,DT,WP,VBP,There,are,who,are,2,0.8,false,0.0
could,10,0.1,START,PRP,MD,VB,NN,start,I,see,contribution,1,0.6,false,1.0
some,9,0.6666666666666666,NNS,IN,DT,NN,NNS,salaries,of,charity,CEOs,6,0.5,false,0.0
believe,13,0.3076923076923077,MD,RB,VB,PRP,VBD,ca,n't,they,capped,4,0.6,true,0.0
really,5,0.2,START,RB,RB,PRP$,NN,start,not,my,point,1,0.8,true,1.0
some,12,0.4166666666666667,-RRB-,VBP,DT,NN,IN,-RRB-,have,kind,of,5,0.8,false,1.0
believe,18,0.7777777777777778,VBZ,RB,VB,IN,NNS,does,n't,in,facts,14,0.6,true,0.0
some,15,0.2,VBP,VBN,DT,NNS,WRB,'ve,seen,debates,where,3,0.8,false,0.0
much,19,0.2631578947368421,PRP,VBZ,RB,JJR,IN,it,is,higher,than,5,1.0,false,0.0
some,8,0.125,START,RB,DT,NNS,MD,start,Maybe,socialists,can,1,0.75,false,1.0
some,35,0.37142857142857144,VBZ,IN,DT,NNS,VBP,is,that,children,are,13,0.6,false,0.0
most,11,0.8181818181818182,VB,IN,JJS,NNS,STOP,swallow,for,poeple,stop,9,0.6,false,0.0
most,15,0.06666666666666667,START,DT,RBS,JJ,JJ,start,The,common,religious,1,0.8,false,0.0
'a little',17,0.23529411764705882,PRP,VB,DT,JJR,IN,you,live,longer,before,4,1.0,false,1.0
could,5,0.2,START,PRP,MD,RB,VB,start,I,even,suggest,1,0.6,false,1.0
basic,27,0.8888888888888888,VB,IN,JJ,NN,.,understand,that,premise,.,24,0.6,false,1.0
know,9,0.3333333333333333,IN,PRP,VBP,DT,JJ,if,we,each,other,3,1.0,false,0.0
might,17,0.7058823529411765,VBZ,NN,MD,VB,JJ,becomes,harassment,be,helpful,12,0.8,false,1.0
could,46,0.8478260869565217,DT,NNS,MD,RB,VB,the,democrats,ever,have,39,1.0,false,0.0
could,22,0.045454545454545456,START,PRP,MD,VB,RBR,start,They,care,less,1,0.75,false,0.0
might,20,0.75,NN,WDT,MD,RB,VB,anything,that,actually,help,15,1.0,false,1.0
understand,21,0.047619047619047616,START,PRP,VBP,DT,NN,start,I,the,desire,1,0.75,false,0.0
somewhere,8,0.625,VBN,NNS,RB,RB,.,retarded,lies,else,.,5,0.8,false,0.0
some,30,0.4666666666666667,NNS,IN,DT,IN,DT,descriptions,of,of,the,14,0.6,false,0.0
believe,11,0.09090909090909091,START,PRP,VBP,NNP,VBZ,start,I,Beck,does,1,0.75,false,1.0
most,19,0.5263157894736842,IN,RB,RBS,JJ,IN,by,far,prevalant,in,10,0.6,false,0.0
possible,21,0.6190476190476191,IN,PRP$,JJ,IN,DT,that,its,for,an,13,0.8,false,0.0
could,30,0.8666666666666667,VBD,NNS,MD,RB,VB,sponsored,entities,never,fail,26,0.75,false,1.0
could,12,0.5,DT,NNP,MD,VB,JJS,the,NRA,block,most,6,0.8,false,0.0
some,13,0.3076923076923077,VB,NNP,DT,NN,IN,give,John,food,for,4,0.8,false,0.0
some,30,0.43333333333333335,RB,VBG,DT,NNS,IN,thus,putting,kids,in,13,0.6,false,0.0
read,13,0.7692307692307693,VBP,RB,VB,PRP,.,have,n't,it,.,10,0.75,true,0.0
could,13,0.23076923076923078,VBP,PRP,MD,VB,VBN,believe,he,have,seized,3,0.666666666667,false,1.0
basic,17,0.4117647058823529,IN,VBG,JJ,NN,:,of,using,logic,...,7,0.6,false,0.0
most,4,0.5,IN,DT,JJS,NN,STOP,In,the,part,stop,2,0.6,false,0.0
really,29,0.4482758620689655,NN,VBD,RB,VBG,IN,one,was,looking,at,13,1.0,false,1.0
'look like',10,0.5,WDT,VBZ,NN,JJ,NN,that,DOES,choppystix,baby,5,0.8,false,0.0
some,28,0.7857142857142857,NN,IN,DT,NN,IN,board,with,info,about,22,1.0,false,0.0
know,10,0.3,VBP,PRP,VB,WRB,PRP,let,me,when,you,3,0.8,false,0.0
much,14,0.07142857142857142,START,IN,RB,DT,JJ,start,In,the,same,1,1.0,false,1.0
someone,8,0.25,VB,PRP,NN,VBZ,VBG,Tell,her,is,being,2,0.8,false,1.0
understand,4,0.5,IN,PRP,VBP,PRP,STOP,As,I,it,stop,2,0.6,false,0.0
sometimes,13,0.3076923076923077,JJ,NN,RB,VBZ,PRP$,Ecconomic,resposibility,overrides,my,4,0.6,false,0.0
most,6,0.6666666666666666,RB,DT,RBS,JJ,STOP,n't,the,conservative,stop,4,0.8,false,0.0
believe,12,0.25,PRP,VBP,VB,PRP,RB,I,do,you,only,3,0.75,false,1.0
might,11,0.09090909090909091,START,PRP,MD,VB,VBG,start,He,try,growing,1,0.6,false,1.0
most,8,0.0,START,START,RBS,JJ,DT,start,start,likely,the,0,0.8,false,1.0
find,7,0.42857142857142855,MD,RB,VB,DT,NNS,ca,n't,the,words,3,1.0,true,0.0
know,5,0.8,IN,PRP,VBP,STOP,STOP,as,I,stop,stop,4,0.8,false,0.0
understand,15,0.4666666666666667,PRP,MD,VB,WRB,DT,I,can,why,some,7,1.0,false,0.0
read,18,0.7777777777777778,PRP,VBP,VBN,RP,RB,I,'ve,up,about,14,0.6,false,1.0
much,12,0.5,VBN,RB,RB,IN,DT,loved,as,as,the,6,0.6,false,0.0
much,13,0.3076923076923077,VBG,RB,JJ,NN,PRP,having,so,sex,she,4,1.0,false,1.0
could,11,0.7272727272727273,DT,NN,MD,VB,VBN,no,one,be,convicted,8,0.75,false,1.0
most,255,0.5333333333333333,VBZ,DT,RBS,JJ,NN,is,the,likely,candidate,136,1.0,false,0.0
some,12,0.25,NN,VBZ,DT,IN,DT,organization,opposes,of,the,3,0.6,false,0.0
read,21,0.19047619047619047,IN,PRP,VBP,DT,NN,ago,I,this,poem,4,0.6,false,0.0
some,13,0.38461538461538464,TO,WRB,DT,IN,DT,to,how,of,the,5,0.5,false,0.0
someone,26,0.5769230769230769,:,VBG,NN,JJ,IN,...,wishing,dead,for,15,0.6,false,1.0
believe,9,0.2222222222222222,RB,NNPS,VBP,IN,PRP,Only,Republicans,that,we,2,0.75,false,1.0
basic,49,0.4897959183673469,NN,IN,JJ,NNS,:,agreement,on,principles,--,24,0.8,false,0.0
could,10,0.4,JJ,NN,MD,VB,DT,=,clorox,capture,the,4,0.8,false,0.0
some,42,0.09523809523809523,JJ,IN,DT,TO,VB,difficult,for,to,understand,4,0.8,false,1.0
most,35,0.17142857142857143,NNS,CC,JJS,IN,PRP$,kids,but,of,my,6,0.6,false,1.0
know,8,0.375,IN,PRP,VBP,WP,PRP,of,us,what,we,3,1.0,false,1.0
could,17,0.7647058823529411,NN,WP,MD,VB,PRP$,tosomeone,who,answer,his,13,0.75,false,0.0
'kind of',31,0.8709677419354839,JJ,NN,NN,NN,.,menial,labor,worker,.,27,1.0,false,0.0
believe,18,0.16666666666666666,PRP,VBP,VB,IN,NNP,I,do,that,Islam,3,1.0,false,1.0
know,7,0.2857142857142857,PRP,RB,VBP,WP,PRP,I,already,what,they,2,0.5,false,0.0
some,15,0.4,VBD,RP,DT,JJ,NNP,blew,up,big,Buddhist,6,0.8,false,0.0
read,11,0.18181818181818182,PRP,VBP,VBN,IN,NNS,I,'ve,about,people,2,0.6,false,1.0
feel,8,0.125,START,PRP,VBP,PRP,VBP,start,I,I,am,1,0.6,false,0.0
really,14,0.14285714285714285,IN,EX,RB,VBD,DT,If,there,was,a,2,0.8,false,1.0
find,30,0.9,PRP,MD,VB,PRP,.,it,can,it,.,27,1.0,false,0.0
possible,14,0.21428571428571427,VBZ,RB,JJ,IN,DT,'s,also,that,a,3,0.666666666667,false,0.0
'kind of',9,0.5555555555555556,VB,DT,NN,NN,.,imply,any,conspiracy,.,5,1.0,false,0.0
some,8,0.375,VBP,RB,DT,IN,DT,are,just,of,the,3,0.75,false,1.0
read,5,0.8,PRP,VBP,VBN,STOP,STOP,I,'ve,stop,stop,4,1.0,false,1.0
some,16,0.3125,VB,WRB,DT,NNS,IN,know,why,posts,on,5,1.0,false,1.0
could,14,0.42857142857142855,VB,DT,MD,RB,VB,think,this,ever,happen,6,0.8,false,1.0
someone,9,0.4444444444444444,IN,VBG,NN,VBG,DT,without,hearing,taking,a,4,0.8,false,1.0
might,11,0.09090909090909091,START,EX,MD,RB,VB,start,There,even,have,1,0.8,false,1.0
most,20,0.2,CC,NN,JJS,NNS,IN,or,night,people,on,4,0.8,false,1.0
read,14,0.14285714285714285,PRP,VBP,VBN,IN,NNS,I,have,of,houses,2,1.0,false,1.0
really,37,0.5405405405405406,PRP,VBP,RB,JJ,WRB,I,get,uncomfortable,when,20,1.0,false,0.0
'look like',21,0.47619047619047616,NNP,VBZ,VB,DT,NN,McCann,does,a,woman,10,1.0,false,1.0
most,11,0.7272727272727273,NNP,IN,JJS,NNS,VBP,Paterno,than,people,do,8,0.666666666667,false,0.0
know,16,0.1875,RB,RB,VB,WP,DT,n't,really,what,the,3,1.0,false,1.0
know,7,0.2857142857142857,PRP,RB,VBP,NN,IN,You,obviously,nothing,about,2,0.8,false,0.0
read,9,0.1111111111111111,START,PRP,VBP,DT,NN,start,I,the,drivel,1,0.6,false,1.0
fair,7,0.7142857142857143,VBG,PRP$,JJ,NN,STOP,paying,their,share,stop,5,1.0,false,0.0
feel,33,0.5151515151515151,NN,PRP,VBP,DT,NN,thread,I,the,need,17,0.8,false,0.0
know,18,0.16666666666666666,VBP,RB,VB,IN,JJ,do,n't,about,other,3,0.6,true,1.0
really,24,0.16666666666666666,VBP,PRP,RB,JJ,WRB,find,it,irritating,when,4,1.0,false,0.0
'sort of',21,0.23809523809523808,VBD,DT,NN,NN,IN,got,this,mess,out,5,0.8,false,0.0
could,9,0.2222222222222222,DT,NNS,MD,VB,VBN,Both,sides,have,used,2,0.8,false,1.0
really,14,0.07142857142857142,START,PRP,RB,VBP,VB,start,You,do,need,1,1.0,false,1.0
'sort of',16,0.875,VB,IN,NN,STOP,STOP,use,that,stop,stop,14,0.8,false,0.0
much,13,0.8461538461538461,IN,RB,JJ,NN,STOP,into,too,practice,stop,11,0.6,false,1.0
understand,25,0.12,MD,RB,VB,WRB,NN,ca,n't,how,anyone,3,1.0,true,0.0
know,10,0.3,VBP,RB,VB,RB,WP,do,n't,exactly,what,3,1.0,true,1.0
general,4,0.75,RB,IN,JJ,STOP,STOP,just,in,stop,stop,3,1.0,false,1.0
some,43,0.4883720930232558,NN,IN,DT,IN,DT,time,for,of,the,21,0.6,false,1.0
read,16,0.5625,TO,RB,VB,PRP,CC,to,not,it,but,9,0.8,true,0.0
know,10,0.3,NNS,PRP,VBP,MD,RB,Christions,I,will,not,3,0.8,false,0.0
much,50,0.04,VBP,RB,JJ,TO,VB,Have,so,to,worry,2,0.6,false,1.0
someone,16,0.625,JJ,VBZ,NN,WP,RB,anti-Semite,is,who,quite,10,0.5,false,0.0
much,15,0.6666666666666666,VBN,PRP,RB,RB,JJ,given,you,too,much,10,0.5,false,0.0
much,18,0.2777777777777778,VB,DT,JJ,RB,IN,cheat,that,anymore,because,5,0.6,false,1.0
might,23,0.8695652173913043,NN,WDT,MD,VB,PRP,person,that,see,it,20,1.0,false,1.0
much,31,0.12903225806451613,MD,VB,JJ,VBD,IN,would,suggest,went,on,4,0.8,false,1.0
'sort of',36,0.1388888888888889,DT,JJ,NN,NN,WRB,the,same,thing,when,5,0.75,false,0.0
know,24,0.75,DT,NNS,VBP,IN,PRP,the,kids,that,they,18,0.5,false,0.0
most,21,0.23809523809523808,IN,DT,RBS,JJ,CC,of,the,important,and,5,0.75,false,0.0
some,8,0.25,PRP,VBP,DT,NNS,IN,I,have,disagreements,with,2,0.75,false,0.0
understand,12,0.5,RB,RB,VB,WRB,DT,n't,even,how,the,6,1.0,false,0.0
much,28,0.21428571428571427,VB,RB,JJ,IN,PRP,whine,as,as,you,6,0.6,false,0.0
some,13,0.15384615384615385,PRP,VBP,DT,JJ,NNS,I,have,good,friends,2,0.8,false,0.0
really,18,0.7222222222222222,WP,VBD,RB,DT,NN,who,was,a,closet,13,1.0,false,1.0
someone,15,0.6666666666666666,CC,VBG,NN,IN,DT,and,forcing,into,a,10,0.8,false,1.0
really,7,0.2857142857142857,DT,VBZ,RB,JJ,VBG,That,is,dumb,thinking,2,1.0,false,0.0
read,13,0.07692307692307693,START,PRP,VBP,DT,IN,start,I,this,from,1,1.0,false,1.0
find,4,0.25,START,PRP,VBP,PRP,JJ,start,I,it,doubtful,1,1.0,false,1.0
some,12,0.3333333333333333,VBZ,IN,DT,NNS,CC,is,about,principles,and,4,0.666666666667,false,1.0
could,15,0.06666666666666667,START,PRP,MD,RB,VB,start,They,well,be,1,0.6,false,1.0
believe,18,0.16666666666666666,PRP,VBP,VB,IN,NNP,I,do,that,Islam,3,1.0,false,1.0
most,11,0.45454545454545453,NNP,NNP,RBS,RB,MD,Mr.,Thaksin,probably,would,5,0.6,false,0.0
some,14,0.14285714285714285,NN,VBZ,DT,VBG,TO,https://mail.google.com/mail/h/fyye8...51c179eb8f330bGingrich,has,explaining,to,2,0.75,false,1.0
much,28,0.7142857142857143,VB,DT,RB,RBR,JJ,be,a,more,humane,20,0.8,false,0.0
most,8,0.25,VBG,DT,RBS,JJ,NN,Taking,the,populated,area,2,1.0,false,0.0
some,24,0.25,VBN,IN,DT,JJ,NN,volunteered,at,homeless,shelter,6,0.7,false,0.0
read,21,0.6666666666666666,NN,WDT,VBD,NNP,NNP,sigh,that,Lynch,Obama,14,0.6,false,1.0
feel,22,0.8636363636363636,MD,RB,VB,PRP,.,could,n't,it,.,19,1.0,true,0.0
could,15,0.26666666666666666,NNS,NNP,MD,VB,VBN,auspices,HITLER,have,immigrated,4,0.6,false,1.0
believe,18,0.5,NN,RB,VBP,PRP,MD,minister,still,he,can,9,1.0,false,1.0
know,14,0.07142857142857142,START,PRP,VBP,JJ,NNS,start,I,other,girls,1,0.6,false,1.0
someone,19,0.21052631578947367,VBP,IN,NN,VBZ,PRP,guess,if,loves,you,4,0.6,false,0.0
some,24,0.2916666666666667,IN,DT,DT,NN,IN,as,a,sort,of,7,0.6,false,0.0
really,37,0.5945945945945946,NN,VBD,RB,JJ,CC,doc,was,rude,and,22,1.0,false,0.0
could,15,0.5333333333333333,NN,PRP,MD,VB,CC,way,she,have,and,8,0.75,false,0.0
really,12,0.08333333333333333,START,PRP,RB,VBD,RB,start,I,did,n't,1,1.0,false,1.0
could,19,0.6842105263157895,NNS,WDT,MD,VB,CC,societies,that,obtain,and,13,0.75,false,1.0
much,7,0.5714285714285714,VBN,RB,JJ,PRP,.,said,as,himself,.,4,0.8,false,1.0
much,9,0.3333333333333333,IN,WRB,JJ,PRP,VBP,on,how,you,are,3,0.8,false,1.0
believe,17,0.17647058823529413,VBP,RB,VB,IN,NN,do,not,that,anyone,3,0.6,true,1.0
believe,15,0.2,DT,RB,VB,RB,DT,some,still,not,a,3,0.6,false,1.0
most,42,0.07142857142857142,CD,NNS,JJS,IN,PRP,2,years,of,us,3,0.75,false,1.0
most,5,0.4,RB,VBP,RBS,NNS,.,as,are,conservatives,.,2,0.8,false,1.0
understand,24,0.2916666666666667,VBP,RB,VB,DT,NNP,do,n't,the,Wiki,7,0.8,true,0.0
hear,38,0.3157894736842105,PRP,VBD,VB,DT,NNS,You,did,some,conservatives,12,1.0,false,1.0
might,12,0.5833333333333334,WDT,NN,MD,RB,VB,that,life,still,exist,7,0.8,false,1.0
someone,12,0.5833333333333334,NNS,IN,NN,VBZ,NNP,posts,before,invokes,Godwin,7,0.7,false,1.0
some,16,0.5625,NNP,IN,DT,RB,VBD,Prez,as,here,said,9,0.5,false,0.0
know,23,0.043478260869565216,START,PRP,VBP,IN,PRP$,start,I,that,my,1,0.6,false,1.0
might,17,0.7058823529411765,DT,NNS,MD,RB,VB,the,70s,finally,pay,12,0.666666666667,false,1.0
really,10,0.3,VBP,RB,RB,VB,PRP,do,n't,think,I,3,1.0,true,1.0
believe,19,0.05263157894736842,START,PRP,VBP,PRP,VBZ,start,I,it,'s,1,0.9,false,1.0
believe,40,0.525,NNS,CC,VB,PRP,DT,children,and,me,a,21,1.0,false,0.0
might,32,0.0625,IN,PRP,MD,VB,JJ,Although,it,be,worth,2,0.5,false,0.0
'sort of',75,0.44,VBP,DT,NN,NN,WP,'m,the,friend,who,33,1.0,false,0.0
'kind of',18,0.5555555555555556,IN,DT,NN,NN,WDT,as,the,knowledge,that,10,0.75,false,0.0
might,40,0.125,VB,NNP,MD,VB,VBN,say,Newt,have,been,5,1.0,false,1.0
some,11,0.09090909090909091,START,CC,DT,NNS,VBD,start,But,leaders,said,1,1.0,false,1.0
feel,7,0.14285714285714285,START,PRP,VBP,JJ,IN,start,I,sorry,for,1,1.0,false,0.0
might,16,0.1875,PRP,RB,MD,RB,VB,they,even,actually,possess,3,1.0,false,1.0
much,12,0.3333333333333333,VBZ,RB,JJ,NN,PRP,'s,not,evidence,they,4,1.0,true,1.0
somewhere,28,0.17857142857142858,VB,IN,RB,RB,DT,understand,that,somehow,the,5,0.5,false,0.0
could,16,0.0625,START,PRP,MD,VB,JJ,start,It,be,worth,1,1.0,false,1.0
understand,25,0.32,PRP,VBP,VB,DT,JJ,you,dont,a,simple,8,1.0,false,0.0
could,21,0.7142857142857143,RB,DT,MD,VB,VBN,so,this,have,helped,15,0.5,false,0.0
understand,5,0.2,START,PRP,VBP,PRP$,NN,start,I,its,potency,1,0.75,false,0.0
much,22,0.7727272727272727,PRP,RB,RB,VBP,JJ,they,very,are,responsible,17,0.6,false,0.0
might,11,0.09090909090909091,START,PRP,MD,RB,VB,start,He,then,have,1,0.6,false,1.0
much,8,0.125,START,RB,RB,IN,NNP,start,So,for,Faux,1,1.0,false,1.0
understand,19,0.47368421052631576,MD,RB,VB,NNP,POS,can,not,American,'s,9,1.0,true,0.0
believe,20,0.1,NN,RB,VB,DT,NNS,Ca,n't,some,people,2,0.8,true,0.0
understand,7,0.14285714285714285,START,PRP,VBP,DT,NNP,start,I,the,Laffer,1,1.0,false,0.0
believe,24,0.041666666666666664,START,PRP,VBP,IN,PRP,start,I,if,she,1,1.0,false,1.0
really,8,0.375,VBP,RB,RB,VB,IN,do,n't,mix,at,3,0.8,true,1.0
know,19,0.10526315789473684,RB,PRP,VBP,DT,NNS,Now,I,the,snobs,2,0.75,false,1.0
possible,20,0.15,VBZ,RB,JJ,IN,DT,'s,also,that,a,3,0.666666666667,false,0.0
understand,21,0.42857142857142855,VBD,PRP,VB,WRB,NNS,helped,me,why,people,9,0.5,false,0.0
some,3,0.3333333333333333,START,IN,DT,NN,STOP,start,At,point,stop,1,0.8,false,0.0
some,16,0.3125,JJ,IN,DT,NNS,VBP,sad,that,countries,are,5,0.6,false,1.0
most,17,0.6470588235294118,NN,IN,JJS,JJ,NN,departure,of,professional,staff,11,0.666666666667,false,1.0
most,13,0.38461538461538464,NN,IN,JJS,JJ,NNS,idea,that,white,people,5,0.75,false,1.0
really,12,0.25,VBZ,RB,RB,RB,RB,is,n't,very,far,3,1.0,true,1.0
hear,7,0.2857142857142857,PRP,VBD,VB,IN,DT,We,DID,about,the,2,0.6,false,1.0
someone,16,0.5,NN,IN,NN,WP,VBD,care,of,who,had,8,1.0,false,0.0
could,52,0.34615384615384615,CC,PRP,MD,RB,VB,and,he,not,have,18,0.8,false,0.0
might,16,0.1875,VBP,NN,MD,VB,JJ,hear,soap,be,good,3,0.75,false,1.0
understand,3,0.6666666666666666,IN,PRP,VBP,STOP,STOP,As,I,stop,stop,2,0.6,false,0.0
might,13,0.07692307692307693,START,PRP,MD,VB,RB,start,It,be,officially,1,1.0,false,1.0
fair,25,0.24,VBP,DT,JJ,NN,POS,want,a,day,'s,6,0.5,false,0.0
might,25,0.4,VBD,PRP,MD,VB,DT,joked,we,see,the,10,1.0,false,1.0
much,74,0.5675675675675675,NNS,VBZ,RB,RBR,JJ,disabilities,is,more,likely,42,1.0,false,0.0
some,12,0.3333333333333333,VBP,VBG,DT,NN,JJ,are,paying,guy,minimum,4,0.5,false,0.0
really,16,0.625,PRP,VBZ,RB,JJ,TO,it,'s,hard,to,10,1.0,false,0.0
know,18,0.3888888888888889,NN,PRP,VBP,RB,VBN,vet,I,never,saw,7,0.5,false,0.0
someone,18,0.16666666666666666,VBP,VBG,NN,VBG,IN,are,confusing,telling,about,3,1.0,false,0.0
might,20,0.05,START,PRP,MD,VB,DT,start,I,write,a,1,1.0,false,1.0
much,12,0.5833333333333334,RB,RB,JJ,NN,IN,quite,so,math,as,7,0.6,false,0.0
most,12,0.5833333333333334,VBZ,DT,RBS,VBP,RB,hurts,the,do,n't,7,1.0,false,0.0
know,9,0.4444444444444444,VBP,RB,VB,WRB,DT,do,n't,how,the,4,0.6,true,0.0
some,24,0.041666666666666664,START,IN,DT,IN,DT,start,While,of,the,1,0.75,false,1.0
'look like',7,0.2857142857142857,PRP,RB,VBP,DT,NN,You,just,a,dumbass,2,0.666666666667,false,1.0
someone,14,0.35714285714285715,VBN,IN,NN,VBG,DT,made,without,telling,the,5,0.5,false,0.0
most,10,0.4,VBN,IN,JJS,IN,PRP$,succeeded,on,of,his,4,1.0,false,1.0
know,35,0.8571428571428571,NN,NN,VBP,PRP,JJ,job,centre,you,wont,30,0.8,false,0.0
some,16,0.3125,NN,:,DT,NN,VBD,hype-speak,:,kook,made,5,0.75,false,0.0
'kind of',13,0.07692307692307693,START,DT,NN,NN,VBD,start,That,arrogance,boiled,1,0.75,false,0.0
possible,6,0.5,VBZ,RB,JJ,RB,.,is,constitutionally,however,.,3,1.0,false,0.0
know,41,0.4878048780487805,VBD,PRP,VBP,PRP,VBP,said,I,you,'re,20,0.8,false,1.0
most,22,0.7272727272727273,VBD,DT,RBS,JJ,NN,was,the,active,tornado,16,1.0,false,0.0
some,5,0.6,RB,VB,DT,NN,STOP,not,buy,popcorn,stop,3,1.0,false,0.0
know,39,0.41025641025641024,:,PRP,VBP,PRP,MD,...,I,it,may,16,1.0,false,1.0
much,24,0.16666666666666666,TO,VB,RB,IN,JJ,to,happen,of,northern,4,0.75,false,0.0
some,31,0.2903225806451613,NN,CC,DT,JJ,NNS,farming,and,recreational,activities,9,0.6,false,1.0
much,11,0.7272727272727273,NN,VBZ,RB,JJR,.,alternative,is,worse,.,8,0.8,false,0.0
read,9,0.4444444444444444,VBP,RB,VB,WP,PRP,do,n't,what,you,4,0.6,true,0.0
someone,41,0.24390243902439024,NNP,VBZ,NN,JJ,RB,GOP,nominates,weak,as,10,0.6,false,1.0
could,16,0.3125,IN,NNP,MD,VB,VBN,of,Japan,have,seen,5,1.0,false,1.0
much,19,0.3684210526315789,VBZ,DT,RB,JJR,NN,is,a,lower,percentage,7,1.0,false,0.0
read,16,0.1875,MD,RB,VB,JJ,NN,ca,n't,stupid,shit,3,0.75,true,0.0
read,10,0.6,PRP,VBP,VBN,IN,DT,I,'ve,about,the,6,0.75,false,1.0
really,17,0.23529411764705882,TO,VB,RB,VBN,RP,to,feel,left,out,4,0.666666666667,false,0.0
might,19,0.7368421052631579,NN,PRP,MD,VB,PRP,post,I,take,you,14,0.6,false,1.0
someone,14,0.6428571428571429,TO,VB,NN,VBZ,DT,to,accept,is,this,9,0.8,false,0.0
much,9,0.6666666666666666,VBD,RB,JJ,TO,VB,cost,too,to,insure,6,0.5,false,0.0
understand,9,0.1111111111111111,START,PRP,VBP,DT,NN,start,I,the,gesture,1,1.0,false,0.0
general,10,0.7,RB,DT,JJ,NN,.,not,a,election,.,7,1.0,false,1.0
might,8,0.125,START,PRP,MD,VB,DT,start,I,need,another,1,0.75,false,1.0
some,4,0.25,START,VB,DT,NN,.,start,Do,reading,.,1,0.6,false,0.0
